loss,accuracy
1.7688220739364624,0.5802083611488342
0.10908673703670502,0.96875
0.17699705064296722,0.979687511920929
0.10937125235795975,0.9666666388511658
0.10186944156885147,0.9778125286102295
0.17262083292007446,0.9768750071525574
0.1747158318758011,0.9777083396911621
