loss,accuracy
0.08899559825658798,0.973437488079071
0.09472891688346863,0.9722916483879089
0.21874414384365082,0.95333331823349
0.08454728871583939,0.9740625023841858
0.09030352532863617,0.9743750095367432
0.09018659591674805,0.973437488079071
0.10096617788076401,0.9748958349227905
0.11984818428754807,0.9797916412353516
