loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,model
0.10421768575906754,0.9711718559265137,0.12680986523628235,0.9631249904632568,Mini-Batch SGD + Early Stopping
0.09838947653770447,0.973619818687439,0.12590132653713226,0.9633333086967468,Mini-Batch SGD + Early Stopping
0.09320628643035889,0.9739583134651184,0.12087688595056534,0.964270830154419,Mini-Batch SGD + Early Stopping
0.08915890753269196,0.9750260710716248,0.118520088493824,0.965416669845581,Mini-Batch SGD + Early Stopping
0.08445852994918823,0.9771093726158142,0.1164032518863678,0.9653124809265137,Mini-Batch SGD + Early Stopping
0.08028890937566757,0.9784635305404663,0.11216393858194351,0.9667708277702332,Mini-Batch SGD + Early Stopping
0.07643014937639236,0.9795833230018616,0.10788100212812424,0.9679166674613953,Mini-Batch SGD + Early Stopping
0.07281976193189621,0.9802864789962769,0.10756609588861465,0.9679166674613953,Mini-Batch SGD + Early Stopping
0.0697852298617363,0.9816145896911621,0.10711147636175156,0.9679166674613953,Mini-Batch SGD + Early Stopping
0.06657034903764725,0.9824739694595337,0.10660606622695923,0.9694791436195374,Mini-Batch SGD + Early Stopping
0.06357500702142715,0.983802080154419,0.10363278537988663,0.9688541889190674,Mini-Batch SGD + Early Stopping
0.06060303375124931,0.9842447638511658,0.10142295062541962,0.9693750143051147,Mini-Batch SGD + Early Stopping
0.058106567710638046,0.9851822853088379,0.1012229323387146,0.9693750143051147,Mini-Batch SGD + Early Stopping
0.05567355453968048,0.9854687452316284,0.10198981314897537,0.9690625071525574,Mini-Batch SGD + Early Stopping
0.05335085466504097,0.9861978888511658,0.09930960834026337,0.9701041579246521,Mini-Batch SGD + Early Stopping
0.05099543556571007,0.9868749976158142,0.10077310353517532,0.9693750143051147,Mini-Batch SGD + Early Stopping
0.0484219454228878,0.9880468845367432,0.09927961230278015,0.9698958396911621,Mini-Batch SGD + Early Stopping
0.04648619145154953,0.9879426956176758,0.10007648169994354,0.9691666960716248,Mini-Batch SGD + Early Stopping
0.044308919459581375,0.9893229007720947,0.09669619053602219,0.9714583158493042,Mini-Batch SGD + Early Stopping
0.04304821416735649,0.9899479150772095,0.0972755029797554,0.9706249833106995,Mini-Batch SGD + Early Stopping
0.041120387613773346,0.9902604222297668,0.09716708213090897,0.9704166650772095,Mini-Batch SGD + Early Stopping
0.03921569883823395,0.9908854365348816,0.09424538910388947,0.971666693687439,Mini-Batch SGD + Early Stopping
0.03744947910308838,0.9917187690734863,0.0960044339299202,0.971875011920929,Mini-Batch SGD + Early Stopping
0.03595203906297684,0.9920572638511658,0.09781672805547714,0.9707291722297668,Mini-Batch SGD + Early Stopping
0.034617386758327484,0.9924218654632568,0.09554744511842728,0.9721875190734863,Mini-Batch SGD + Early Stopping
0.03328249603509903,0.9928646087646484,0.0926438570022583,0.9726041555404663,Mini-Batch SGD + Early Stopping
0.031832657754421234,0.993177056312561,0.09516487270593643,0.9710416793823242,Mini-Batch SGD + Early Stopping
0.030580511316657066,0.993567705154419,0.09287212044000626,0.9727083444595337,Mini-Batch SGD + Early Stopping
0.029317140579223633,0.99434894323349,0.09139379858970642,0.9728124737739563,Mini-Batch SGD + Early Stopping
0.028200361877679825,0.9943228960037231,0.09139509499073029,0.973437488079071,Mini-Batch SGD + Early Stopping
0.02698637917637825,0.9947656393051147,0.0944613665342331,0.9726041555404663,Mini-Batch SGD + Early Stopping
0.025919388979673386,0.9953646063804626,0.09219624847173691,0.973437488079071,Mini-Batch SGD + Early Stopping
0.02510477975010872,0.995130181312561,0.09116177260875702,0.9743750095367432,Mini-Batch SGD + Early Stopping
0.02389892376959324,0.9952083230018616,0.09472891688346863,0.9722916483879089,Mini-Batch SGD + Early Stopping
2.6722640991210938,0.7814843654632568,1.0796046257019043,0.8851041793823242,Mini-Batch SGD With L2 Nomralization
0.7962639331817627,0.8819791674613953,0.612511932849884,0.8973958492279053,Mini-Batch SGD With L2 Nomralization
0.5730886459350586,0.8922395706176758,0.5119742751121521,0.9046875238418579,Mini-Batch SGD With L2 Nomralization
0.5069133043289185,0.8976823091506958,0.48116418719291687,0.9052083492279053,Mini-Batch SGD With L2 Nomralization
0.4698532223701477,0.9027343988418579,0.439186692237854,0.9150000214576721,Mini-Batch SGD With L2 Nomralization
0.44370660185813904,0.9066666960716248,0.4231277406215668,0.9128124713897705,Mini-Batch SGD With L2 Nomralization
0.42238715291023254,0.9104166626930237,0.4200291335582733,0.9077083468437195,Mini-Batch SGD With L2 Nomralization
0.40419110655784607,0.9137239456176758,0.39525336027145386,0.91385418176651,Mini-Batch SGD With L2 Nomralization
0.39010483026504517,0.91580730676651,0.37223443388938904,0.9238541722297668,Mini-Batch SGD With L2 Nomralization
0.3753517270088196,0.9192968606948853,0.3638283908367157,0.9228125214576721,Mini-Batch SGD With L2 Nomralization
0.36447054147720337,0.9208073019981384,0.35930579900741577,0.9230208396911621,Mini-Batch SGD With L2 Nomralization
0.35438743233680725,0.9229426980018616,0.33664026856422424,0.9309375286102295,Mini-Batch SGD With L2 Nomralization
0.34424445033073425,0.9260416626930237,0.3470514416694641,0.9244791865348816,Mini-Batch SGD With L2 Nomralization
0.33541247248649597,0.9274218678474426,0.33242273330688477,0.9316666722297668,Mini-Batch SGD With L2 Nomralization
0.3270939588546753,0.928307294845581,0.31603628396987915,0.9348958134651184,Mini-Batch SGD With L2 Nomralization
0.31913238763809204,0.9306250214576721,0.31332308053970337,0.9331250190734863,Mini-Batch SGD With L2 Nomralization
0.3122369349002838,0.9334375262260437,0.3066249191761017,0.9370833039283752,Mini-Batch SGD With L2 Nomralization
0.30561360716819763,0.9352343678474426,0.29545432329177856,0.940625011920929,Mini-Batch SGD With L2 Nomralization
0.2999159097671509,0.9363020658493042,0.30116820335388184,0.9388541579246521,Mini-Batch SGD With L2 Nomralization
0.29300981760025024,0.9379166960716248,0.2936989367008209,0.9358333349227905,Mini-Batch SGD With L2 Nomralization
0.2888472378253937,0.9375781416893005,0.2909451425075531,0.9405208230018616,Mini-Batch SGD With L2 Nomralization
0.28306663036346436,0.9395573139190674,0.30727118253707886,0.9318749904632568,Mini-Batch SGD With L2 Nomralization
0.27775242924690247,0.9411197900772095,0.2720456123352051,0.9441666603088379,Mini-Batch SGD With L2 Nomralization
0.27356234192848206,0.9420052170753479,0.2702912390232086,0.9443749785423279,Mini-Batch SGD With L2 Nomralization
0.26933783292770386,0.9427604079246521,0.2657946050167084,0.9457291960716248,Mini-Batch SGD With L2 Nomralization
0.26469486951828003,0.944348931312561,0.2671533524990082,0.9466666579246521,Mini-Batch SGD With L2 Nomralization
0.2610429525375366,0.9452083110809326,0.26059702038764954,0.9458333253860474,Mini-Batch SGD With L2 Nomralization
0.25787460803985596,0.9454687237739563,0.25574958324432373,0.9481250047683716,Mini-Batch SGD With L2 Nomralization
0.25302237272262573,0.9458593726158142,0.24929046630859375,0.9504166841506958,Mini-Batch SGD With L2 Nomralization
0.2500654458999634,0.947265625,0.25197121500968933,0.9487500190734863,Mini-Batch SGD With L2 Nomralization
0.24628609418869019,0.9479427337646484,0.2501482665538788,0.9505208134651184,Mini-Batch SGD With L2 Nomralization
0.24323582649230957,0.9491145610809326,0.2437467724084854,0.949791669845581,Mini-Batch SGD With L2 Nomralization
0.23883847892284393,0.950182318687439,0.23912689089775085,0.9512500166893005,Mini-Batch SGD With L2 Nomralization
0.23773136734962463,0.9505729079246521,0.2410440891981125,0.9507291913032532,Mini-Batch SGD With L2 Nomralization
0.23395375907421112,0.951744794845581,0.25004833936691284,0.9467708468437195,Mini-Batch SGD With L2 Nomralization
0.23128430545330048,0.9511979222297668,0.2366458624601364,0.9520833492279053,Mini-Batch SGD With L2 Nomralization
0.22813764214515686,0.9538280963897705,0.2298533171415329,0.9534375071525574,Mini-Batch SGD With L2 Nomralization
0.22591951489448547,0.9539583325386047,0.22879017889499664,0.9544791579246521,Mini-Batch SGD With L2 Nomralization
0.22355613112449646,0.9544010162353516,0.24095603823661804,0.9477083086967468,Mini-Batch SGD With L2 Nomralization
0.2217261791229248,0.9547135233879089,0.21897204220294952,0.9555208086967468,Mini-Batch SGD With L2 Nomralization
0.21908025443553925,0.9546354413032532,0.23289082944393158,0.9509375095367432,Mini-Batch SGD With L2 Nomralization
0.21598024666309357,0.9567447900772095,0.21810898184776306,0.9552083611488342,Mini-Batch SGD With L2 Nomralization
0.21377800405025482,0.956041693687439,0.21775303781032562,0.9558333158493042,Mini-Batch SGD With L2 Nomralization
0.2127918303012848,0.956041693687439,0.22388194501399994,0.9545833468437195,Mini-Batch SGD With L2 Nomralization
0.21068066358566284,0.9564062356948853,0.22347480058670044,0.9537500143051147,Mini-Batch SGD With L2 Nomralization
0.20852908492088318,0.9575260281562805,0.2282075434923172,0.9515625238418579,Mini-Batch SGD With L2 Nomralization
0.2054372876882553,0.9578906297683716,0.21000328660011292,0.9561458230018616,Mini-Batch SGD With L2 Nomralization
0.20432113111019135,0.9583072662353516,0.21012137830257416,0.9589583277702332,Mini-Batch SGD With L2 Nomralization
0.20183514058589935,0.9593750238418579,0.22411760687828064,0.9510416388511658,Mini-Batch SGD With L2 Nomralization
0.20066386461257935,0.9590364694595337,0.21874414384365082,0.95333331823349,Mini-Batch SGD With L2 Nomralization
0.9157348871231079,0.7358593940734863,0.4048807621002197,0.8899999856948853,Mini-Batch SGD With Dropout Rate = 0.2
0.4244064390659332,0.8766927123069763,0.3050979971885681,0.9143750071525574,Mini-Batch SGD With Dropout Rate = 0.2
0.34661513566970825,0.9003385305404663,0.26403990387916565,0.9268749952316284,Mini-Batch SGD With Dropout Rate = 0.2
0.30200085043907166,0.9121354222297668,0.23388910293579102,0.933020830154419,Mini-Batch SGD With Dropout Rate = 0.2
0.2710680365562439,0.9225260615348816,0.2119193971157074,0.9401041865348816,Mini-Batch SGD With Dropout Rate = 0.2
0.2479284405708313,0.9288281202316284,0.19724725186824799,0.9436458349227905,Mini-Batch SGD With Dropout Rate = 0.2
0.22733861207962036,0.9345052242279053,0.18256105482578278,0.9483333230018616,Mini-Batch SGD With Dropout Rate = 0.2
0.21356838941574097,0.9375,0.17315290868282318,0.9503124952316284,Mini-Batch SGD With Dropout Rate = 0.2
0.1988387256860733,0.94356769323349,0.16498133540153503,0.9521874785423279,Mini-Batch SGD With Dropout Rate = 0.2
0.18843451142311096,0.9458072781562805,0.15610617399215698,0.9544791579246521,Mini-Batch SGD With Dropout Rate = 0.2
0.17862920463085175,0.9493229389190674,0.1489570289850235,0.956458330154419,Mini-Batch SGD With Dropout Rate = 0.2
0.16972576081752777,0.9506250023841858,0.14498847723007202,0.9573958516120911,Mini-Batch SGD With Dropout Rate = 0.2
0.16100820899009705,0.9534635543823242,0.1384054571390152,0.9587500095367432,Mini-Batch SGD With Dropout Rate = 0.2
0.15042857825756073,0.9557031393051147,0.13371814787387848,0.9605208039283752,Mini-Batch SGD With Dropout Rate = 0.2
0.1459943801164627,0.9572916626930237,0.129279226064682,0.9621875286102295,Mini-Batch SGD With Dropout Rate = 0.2
0.1380707174539566,0.9592968821525574,0.12622413039207458,0.9629166722297668,Mini-Batch SGD With Dropout Rate = 0.2
0.13459403812885284,0.9603906273841858,0.1222560852766037,0.9649999737739563,Mini-Batch SGD With Dropout Rate = 0.2
0.12907454371452332,0.9632552266120911,0.11861468106508255,0.965833306312561,Mini-Batch SGD With Dropout Rate = 0.2
0.12186950445175171,0.9651562571525574,0.11581902951002121,0.9669791460037231,Mini-Batch SGD With Dropout Rate = 0.2
0.11659341305494308,0.9665625095367432,0.11467953026294708,0.9664583206176758,Mini-Batch SGD With Dropout Rate = 0.2
0.11429736763238907,0.9664322733879089,0.11262476444244385,0.9669791460037231,Mini-Batch SGD With Dropout Rate = 0.2
0.10948944091796875,0.9674739837646484,0.11098505556583405,0.9677083492279053,Mini-Batch SGD With Dropout Rate = 0.2
0.10567926615476608,0.9695572853088379,0.10741911828517914,0.96875,Mini-Batch SGD With Dropout Rate = 0.2
0.10306136310100555,0.969739556312561,0.10698186606168747,0.96895831823349,Mini-Batch SGD With Dropout Rate = 0.2
0.09926724433898926,0.9708333611488342,0.10465981066226959,0.9692708253860474,Mini-Batch SGD With Dropout Rate = 0.2
0.09495946019887924,0.971875011920929,0.10214386880397797,0.9703124761581421,Mini-Batch SGD With Dropout Rate = 0.2
0.09255537390708923,0.9727343916893005,0.10149675607681274,0.9692708253860474,Mini-Batch SGD With Dropout Rate = 0.2
0.09026062488555908,0.9735937714576721,0.09865609556436539,0.9701041579246521,Mini-Batch SGD With Dropout Rate = 0.2
0.08758872002363205,0.9747655987739563,0.0984727218747139,0.9700000286102295,Mini-Batch SGD With Dropout Rate = 0.2
0.08331499993801117,0.9759374856948853,0.09806115180253983,0.9707291722297668,Mini-Batch SGD With Dropout Rate = 0.2
0.08193395286798477,0.9758853912353516,0.09720305353403091,0.9706249833106995,Mini-Batch SGD With Dropout Rate = 0.2
0.0795731320977211,0.9774479269981384,0.09657753258943558,0.9711458086967468,Mini-Batch SGD With Dropout Rate = 0.2
0.07839686423540115,0.9770572781562805,0.09359054267406464,0.9709374904632568,Mini-Batch SGD With Dropout Rate = 0.2
0.0742068663239479,0.9784374833106995,0.09401874244213104,0.9701041579246521,Mini-Batch SGD With Dropout Rate = 0.2
0.07255110889673233,0.9787760376930237,0.09276661276817322,0.9708333611488342,Mini-Batch SGD With Dropout Rate = 0.2
0.07060080766677856,0.9795572757720947,0.09295062720775604,0.9712499976158142,Mini-Batch SGD With Dropout Rate = 0.2
0.06806094199419022,0.9805989861488342,0.09084387123584747,0.9722916483879089,Mini-Batch SGD With Dropout Rate = 0.2
0.06569740921258926,0.9807812571525574,0.08931630104780197,0.9714583158493042,Mini-Batch SGD With Dropout Rate = 0.2
0.06622499227523804,0.9813541769981384,0.0895920917391777,0.9715625047683716,Mini-Batch SGD With Dropout Rate = 0.2
0.06345510482788086,0.9821093678474426,0.08909592032432556,0.9719791412353516,Mini-Batch SGD With Dropout Rate = 0.2
0.06256935745477676,0.9819010496139526,0.0879603922367096,0.972083330154419,Mini-Batch SGD With Dropout Rate = 0.2
0.05951975658535957,0.9834635257720947,0.08807183802127838,0.971875011920929,Mini-Batch SGD With Dropout Rate = 0.2
0.05768709257245064,0.9820572733879089,0.08768685162067413,0.9729166626930237,Mini-Batch SGD With Dropout Rate = 0.2
0.05536284297704697,0.9840624928474426,0.08643472194671631,0.973229169845581,Mini-Batch SGD With Dropout Rate = 0.2
0.05639591068029404,0.9837239384651184,0.08619176596403122,0.9729166626930237,Mini-Batch SGD With Dropout Rate = 0.2
0.05478512495756149,0.9840103983879089,0.08602536469697952,0.9728124737739563,Mini-Batch SGD With Dropout Rate = 0.2
0.05245142802596092,0.9846875071525574,0.08567473292350769,0.973229169845581,Mini-Batch SGD With Dropout Rate = 0.2
0.05036674439907074,0.9850260615348816,0.0834023728966713,0.9750000238418579,Mini-Batch SGD With Dropout Rate = 0.2
0.04888724908232689,0.9858072996139526,0.08370459079742432,0.973229169845581,Mini-Batch SGD With Dropout Rate = 0.2
0.04905678704380989,0.9862239360809326,0.08454728871583939,0.9740625023841858,Mini-Batch SGD With Dropout Rate = 0.2
1.0130683183670044,0.6899739503860474,0.4275430738925934,0.8911458253860474,Mini-Batch SGD With Dropout Rate = 0.3
0.4673382043838501,0.8648437261581421,0.3145100474357605,0.9160416722297668,Mini-Batch SGD With Dropout Rate = 0.3
0.37988609075546265,0.8905989527702332,0.2666100561618805,0.9272916913032532,Mini-Batch SGD With Dropout Rate = 0.3
0.3347552418708801,0.9034635424613953,0.2484166920185089,0.9315624833106995,Mini-Batch SGD With Dropout Rate = 0.3
0.2969277799129486,0.9146093726158142,0.21917986869812012,0.940416693687439,Mini-Batch SGD With Dropout Rate = 0.3
0.26821041107177734,0.9223697781562805,0.20166245102882385,0.9443749785423279,Mini-Batch SGD With Dropout Rate = 0.3
0.25210267305374146,0.9275521039962769,0.19148603081703186,0.9477083086967468,Mini-Batch SGD With Dropout Rate = 0.3
0.23212991654872894,0.9336718916893005,0.1786835491657257,0.9495833516120911,Mini-Batch SGD With Dropout Rate = 0.3
0.21867942810058594,0.9371874928474426,0.16856040060520172,0.953125,Mini-Batch SGD With Dropout Rate = 0.3
0.20548182725906372,0.9413802027702332,0.16381879150867462,0.9528124928474426,Mini-Batch SGD With Dropout Rate = 0.3
0.19332469999790192,0.9446094036102295,0.15358948707580566,0.9563541412353516,Mini-Batch SGD With Dropout Rate = 0.3
0.18275441229343414,0.9473958611488342,0.14674006402492523,0.9582291841506958,Mini-Batch SGD With Dropout Rate = 0.3
0.1733282208442688,0.9501562714576721,0.14409460127353668,0.9584375023841858,Mini-Batch SGD With Dropout Rate = 0.3
0.16549114882946014,0.9517708420753479,0.1378379911184311,0.9606249928474426,Mini-Batch SGD With Dropout Rate = 0.3
0.1578672230243683,0.9537500143051147,0.1334162950515747,0.9632291793823242,Mini-Batch SGD With Dropout Rate = 0.3
0.15326431393623352,0.9552343487739563,0.13016042113304138,0.9627083539962769,Mini-Batch SGD With Dropout Rate = 0.3
0.14734600484371185,0.9575520753860474,0.12659993767738342,0.9634374976158142,Mini-Batch SGD With Dropout Rate = 0.3
0.14068657159805298,0.9593229293823242,0.12452990561723709,0.965416669845581,Mini-Batch SGD With Dropout Rate = 0.3
0.13511396944522858,0.9614322781562805,0.12046614289283752,0.9657291769981384,Mini-Batch SGD With Dropout Rate = 0.3
0.1294621080160141,0.9624739289283752,0.12027715146541595,0.965833306312561,Mini-Batch SGD With Dropout Rate = 0.3
0.12522070109844208,0.962890625,0.11598558723926544,0.9661458134651184,Mini-Batch SGD With Dropout Rate = 0.3
0.12214983254671097,0.9631510376930237,0.11311538517475128,0.9670833349227905,Mini-Batch SGD With Dropout Rate = 0.3
0.11576534062623978,0.9671093821525574,0.11064093559980392,0.9690625071525574,Mini-Batch SGD With Dropout Rate = 0.3
0.11394546180963516,0.9663281440734863,0.10967566072940826,0.9694791436195374,Mini-Batch SGD With Dropout Rate = 0.3
0.11011061072349548,0.96875,0.1069624200463295,0.9695833325386047,Mini-Batch SGD With Dropout Rate = 0.3
0.10508234798908234,0.9688020944595337,0.10569069534540176,0.9693750143051147,Mini-Batch SGD With Dropout Rate = 0.3
0.10059773921966553,0.9704166650772095,0.10521063208580017,0.9697916507720947,Mini-Batch SGD With Dropout Rate = 0.3
0.09875752776861191,0.9707812666893005,0.10270539671182632,0.9693750143051147,Mini-Batch SGD With Dropout Rate = 0.3
0.09570755809545517,0.971692681312561,0.10250475257635117,0.9696875214576721,Mini-Batch SGD With Dropout Rate = 0.3
0.09302134066820145,0.9725781083106995,0.09985622763633728,0.9706249833106995,Mini-Batch SGD With Dropout Rate = 0.3
0.09181661903858185,0.9721354246139526,0.09980367869138718,0.9713541865348816,Mini-Batch SGD With Dropout Rate = 0.3
0.09057948738336563,0.9735156297683716,0.10060669481754303,0.9692708253860474,Mini-Batch SGD With Dropout Rate = 0.3
0.08575398474931717,0.9756249785423279,0.09916593134403229,0.9705208539962769,Mini-Batch SGD With Dropout Rate = 0.3
0.08274921774864197,0.975989580154419,0.0965396836400032,0.9711458086967468,Mini-Batch SGD With Dropout Rate = 0.3
0.0798867866396904,0.9768750071525574,0.09663647413253784,0.9706249833106995,Mini-Batch SGD With Dropout Rate = 0.3
0.08099445700645447,0.9765885472297668,0.09436409920454025,0.9717708230018616,Mini-Batch SGD With Dropout Rate = 0.3
0.07608766108751297,0.9773176908493042,0.09641165286302567,0.972083330154419,Mini-Batch SGD With Dropout Rate = 0.3
0.07502701133489609,0.978515625,0.09441863745450974,0.9723958373069763,Mini-Batch SGD With Dropout Rate = 0.3
0.07259239256381989,0.97872394323349,0.09379968792200089,0.9710416793823242,Mini-Batch SGD With Dropout Rate = 0.3
0.07233002781867981,0.9782552123069763,0.09343297779560089,0.9715625047683716,Mini-Batch SGD With Dropout Rate = 0.3
0.0682460144162178,0.979687511920929,0.0939740389585495,0.9722916483879089,Mini-Batch SGD With Dropout Rate = 0.3
0.06756723672151566,0.9803125262260437,0.09242841601371765,0.9728124737739563,Mini-Batch SGD With Dropout Rate = 0.3
0.06516523659229279,0.9800000190734863,0.09279253333806992,0.972083330154419,Mini-Batch SGD With Dropout Rate = 0.3
0.06426952034235,0.981249988079071,0.09153494983911514,0.9725000262260437,Mini-Batch SGD With Dropout Rate = 0.3
0.06238136813044548,0.981432318687439,0.09036914259195328,0.973229169845581,Mini-Batch SGD With Dropout Rate = 0.3
0.062072232365608215,0.9818229079246521,0.09025030583143234,0.973645806312561,Mini-Batch SGD With Dropout Rate = 0.3
0.06001487001776695,0.9826822876930237,0.08831018954515457,0.973645806312561,Mini-Batch SGD With Dropout Rate = 0.3
0.057866986840963364,0.9828385710716248,0.08908035606145859,0.9735416769981384,Mini-Batch SGD With Dropout Rate = 0.3
0.05666631832718849,0.9830729365348816,0.0901043713092804,0.9745833277702332,Mini-Batch SGD With Dropout Rate = 0.3
0.05526985228061676,0.9841145873069763,0.09030352532863617,0.9743750095367432,Mini-Batch SGD With Dropout Rate = 0.3
1.0609321594238281,0.6668489575386047,0.4304274916648865,0.887708306312561,Mini-Batch SGD With Dropout Rate = 0.5
0.5413143634796143,0.8400781154632568,0.32097041606903076,0.9112499952316284,Mini-Batch SGD With Dropout Rate = 0.5
0.4431832432746887,0.871874988079071,0.27750638127326965,0.9203125238418579,Mini-Batch SGD With Dropout Rate = 0.5
